landing_page,sessions,active_users,engagement_rate,user_engagement_duration_sec,pages_per_session,purchase_revenue
/es/products/ceiling-hook-plate-for-chandelier-fixing-bracket-lights-heavy-duty-steel-hook,1,1,1,18,1,0
/es/products/ceiling-rose-145mm-bracket-light-fixing-strap-brace-plate-with-accessories,1,1,1,11,1,0
/es/products/ceiling-rose-hook-plate-holder-pendant-lamp-roof-disk-light-fitting-diy-6003,1,1,1,38,6,0
/es/products/ceiling-rose-light-fixing-strap-brace-295mm-bracket-plate-with-accessories,1,1,1,10,1,0
/es/products/colour-conner-hole-ceiling-rose-wall-light-site-fitting,1,1,1,30,2,0
/es/products/cone-wall-light,1,1,1,0,1,0
/es/products/connector-2to-6-out-wire-splitter-terminal-block-compact-wiring-blocks,1,1,1,66,1,0
/es/products/copper-hook-ring-vintage-iron-ceiling-hook-for-pendants-fixtures-chandelier-hanging-light-holder-4486,1,1,1,2,1,0
/es/products/crystal-glass-easy-fit-lamp-shade-pendant-light-drum-shade-5597,1,1,1,2,1,0
/es/products/curvy-pendant-lighting-metal-industrial-vintage-hanging-ceiling,1,1,1,12,2,0
/es/products/dc12v-300w-ultra-slim-led-driver-power-supply-transformer-240v-for-led-strip,1,1,1,20,1,0
/es/products/dc24v-ip67-200w-waterproof-led-driver-power-supply-transformer,1,1,1,44,1,0
/es/products/dining-room-pendant-lights,1,1,1,33,1,0
/es/products/e27-ceiling-rose-light-fitting-vintage-industrial-pendant-lamp-bulb-holder-light-rustic-red,1,1,1,0,1,0
/es/products/e27-light-bulb-pendant-socket-holder-edison-screw-white-plastic-lamp-holder,1,1,1,8,1,0
/es/products/e27-metal-lamp-bulb-holder-ideal-for-vintage-edison-filament-bulbs-antique-metal,1,1,1,7,1,0
/es/products/fabric-solid-color-shower-curtain-for-bathtub-shower-5288,1,1,1,39,1,0
/es/products/globe-crystal-glass-light-shade-3-outlet-pendant-ceiling,1,1,1,0,1,0
/es/products/green-colour-modern-industrial-indoor-wall-light-fitting,1,1,1,0,1,0
/es/products/green-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,1,1,1,27,2,0
/es/products/gu10-led-spotlight-bulb-6w-6500k-cool-white-3000k-warm-white-dimmable-non-dimmable-bulb-5027,1,1,1,32,1,0
/es/products/hanging-cone-shaped-pendant-light-fixture-brushed-silver-colour-lampshade-4407,1,1,1,3,1,0
/es/products/hanging-handmade-hurricane-mosaic-pendant-lamps-antique-moroccan-ceiling-light-4969,1,1,1,4,1,0
/es/products/indoor-retro-sconce-wall-light-fitting-fixture?variant=56580503896450,1,1,1,61,2,0
/es/products/industrial-cluster-pendant-light-3-way-cage-e27-matt-black,1,1,1,23,1,0
/es/products/industrial-glass-wall-light-amber-glass-cone-replacement-lampshade,1,1,1,14,1,0
/es/products/industrial-hanging-adjustable-hemp-rope-on-off-switch-uk-plug-pendant-light-4554,1,1,1,5,1,0
/es/products/industrial-light-loft-hemp-rope-iron-pendant-ceiling-retro-lamp,1,1,1,0,1,0
/es/products/industrial-metal-ceiling-e27-lamp-shade-pendant-light?variant=45152372850938,1,1,1,21,1,0
/es/products/industrial-metal-hemp-rope-hanging-ceiling-pendant-light-5445,1,1,1,0,1,0
/es/products/industrial-pendant-light-with-3-heads-cone-style-chandelier-1301,1,1,1,10,1,0
/es/products/industrial-retro-pendant-light-3-way-round-metal-ceiling-lamp-shade-pendant-4318,1,1,1,2,1,0
/es/products/industrial-retro-three-way-metallic-round-ceiling-pendent-lamp-shade-light,1,1,1,5,1,0
/es/products/industrial-style-ceiling-black-3-lights-modern-metal-pipe-retro-loft-pendant-lamp,1,1,1,3,1,0
/es/products/industrial-vintage-modern-retro-swan-neck-metal-arm-e27-sconce-burgundy-wall-mount-light,1,1,1,262,7,0
/es/products/industrial-vintage-modern-retro-swan-neck-metal-arm-e27-sconce-orange-wall-mount-light,1,1,1,62,2,0
/es/products/industrial-vintage-modern-retro-swan-neck-metal-arm-e27-sconce-white-wall-mount-light,1,1,1,53,2,0
/es/products/industrial-vintage-modern-retro-swan-neck-metal-arm-e27-sconce-white-wall-mount-light?variant=43065725419770,1,1,1,9,2,0
/es/products/industrial-vintage-retro-2-head-black-ceiling-pendant-metal-wire-cage-hanging-indoor-lighting,1,1,1,39,1,0
/es/products/industrial-vintage-retro-ceiling-satin-nikel-semi-flush-mount-light-e27-holder,1,1,1,28,2,0
/es/products/industrial-vintage-retro-flush-mount-glossy-shade-green-colour-ceiling-light-e27-uk,1,1,1,8,2,0
/es/products/industrial-vintage-retro-pendant-light,1,1,1,0,1,0
/es/products/industrial-vintage-single-ceiling-pendant-lighting-metal-cone-copper-lampshade-e27-uk-holder,1,1,1,0,1,0
/es/products/industrial-vintage-water-pipe-pendant-lights-ceiling-chandelier,1,1,1,11,1,0
/es/products/industrial-wood-hemp-rope-wall-light-metal-cage-scone,1,1,1,37,1,0
/es/products/industrial-wooden-hemp-rope-e27-wall-mounted-sconce-4568,1,1,1,63,1,0
/es/products/kitchen-cabinet-door-handles-cupboard-drawer-black-handles-furniture?variant=40387702325409,1,1,1,0,4,0
/es/products/lampshade-wall-light-wall-light-chandelier-shades,1,1,1,0,1,0
/es/products/led-light-bulb-decorative-vintage-edison-warm-lights-e14-e27-line-bulbs,1,1,1,103,3,0
/es/products/led-outdoor-wall-light,1,1,1,31,1,0
/es/products/led-strip-transformer-12v-driver-power-supply,1,1,1,2,1,0
/es/products/ledsone-desk-pipe-table-lamp-industrial-retro-steampunk-lighting,1,1,1,12,1,0
/es/products/light-fixing-strap-brace-ceiling-rose-155mm-bracket-plate-with-accessories,1,1,1,13,1,0
/es/products/m10-metric-coarse-thread-hexagon-nut-aluminum-5mm-long-5pcs,1,1,1,0,1,0
/es/products/magnetic-white-board-for-home-office-school-5294,1,1,1,2,1,0
/es/products/metal-ceiling-vintage-industrial-loft-style-pendant-lighting-lampshade,1,1,1,15,1,0
/es/products/metal-hanging-ceiling-modern-lamp,1,1,1,6,1,0
/es/products/metal-lamp-shade-ceiling-pendant-light-led-modern-hanging-retro-lamp-5870,1,1,1,31,3,0
/es/products/metal-rustic-red-flower-pattern-vintage-lamp-wire-cage,1,1,1,9,1,0
/es/products/modern-10w-round-led-wall-light-indoor-outdoor-use-5986,1,1,1,4,1,0
/es/products/modern-black-ceiling-chandelier-8-head-vintage-spider-pendant-light-5710,1,1,1,237,1,0
/es/products/modern-black-e27-vintage-pendant-light-industrial-ceiling-lamp-5714,1,1,1,4,1,0
/es/products/modern-black-gold-long-tube-aluminum-ceiling-pendant-cylindrical-led-light-4591,1,1,1,9,2,0
/es/products/modern-bowl-burgundy-hanging-pendant-ceiling-lamp-metal-light-shade-4315,1,1,1,10,1,0
/es/products/modern-ceiling-pendant-light-shades-chrome-colour-lamp-shades-easy-fit,1,1,1,12,1,0
/es/products/modern-chandelier-led-crystal-ceiling-mount-and-hanging-light-5423,1,1,1,33,1,0
/es/products/modern-crystal-3-head-wall-lights-wall-pendant-light-fitting-living-room-lighting,1,1,1,2,1,0
/es/products/modern-crystal-glass-layer-black-cord-chandelier-round-ceiling-light-5425,1,1,1,2,1,0
/es/products/modern-geometric-diamond-metal-wire-lamp-shade,1,1,1,28,1,0
/es/products/modern-geometric-diamond-pendant-shade-ceiling-light-lampshade-yellow-metal-wire-frame-cages,1,1,1,9,1,0
/es/products/modern-hanging-retro-light-vintage-industrial-metal-ceiling-pipe-pendant-shade-3411,1,1,1,1,1,0
/es/products/modern-large-crystal-black-gold-chandelier-ceiling-pendant-light-for-living-room,1,1,1,0,1,0
/es/products/modern-large-crystal-ceiling-light-gold-pendant-chandelier-lamp-for-living-room-4117,1,1,1,15,1,0
/es/products/modern-led-crystal-flush-mounted-ceiling-lamp-round-chandelier-light-5007,1,1,1,190,1,0
/es/products/modern-vintage-style-ceiling-light-fittings,1,1,1,3,3,0
/es/products/modern-wall-sconces-smoked-amber-glass-shade-wall-light-5984,1,1,1,5,2,0
/es/products/multi-fleming-spider-pendant-light-black-6165,1,1,1,0,2,0
/es/products/natural-rattan-wicker-ceiling-pendant-light-lampshade-metal-pendant-lighting-kit-barrel-shape,1,1,1,2,1,0
/es/products/orange-lemon-design-body-weight-digital-scale-5386,1,1,1,25,1,0
/es/products/orange-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,1,1,1,237,4,0
/es/products/pendant-light-cable-hook-cord-clip-cable-ceiling-or-wall-mounted-4433,1,1,1,0,1,0
/es/products/pendant-light-cable-hook-lighting-fixture-pendant-cord-mounting-clips,1,1,1,0,1,0
/es/products/plastic-mailing-bags-postage-bag-strong-bag-5254,1,1,1,5,1,0
/es/products/plug-in-pendant-with-dimmer-switch-4m-fabric-cable-diamond-cage-lighting-kit,1,1,1,2,1,0
/es/products/plug-in-wall-light-wall-mounted-for-bedroom-shelf-wall-sconce-light,1,1,1,5,1,0
/es/products/primary-school-retro-three-wheeler-shaped-alarm-clock-for-home,1,1,1,27,1,0
/es/products/pulley-pendant-light-3-light-dome-shade-e27-adjustable-cord-fixture,1,1,1,89,2,0
/es/products/pulley-pipe-lights-hanging,1,1,1,8,1,0
/es/products/red-retro-ceiling-pendant-light-fixture-for-kitchen-island,1,1,1,4,1,0
/es/products/retro-industrial-ceiling-e27-hanging-pendant-light-shade-brushed-copper,1,1,1,5,1,0
/es/products/retro-industrial-metal-lampshade-wall-adjustable-light,1,1,1,0,1,0
/es/products/retro-industrial-vintage-loft-adjustable-metal-pendant-ceiling-light,1,1,1,2,1,0
/es/products/retro-metal-design-bicycle-ceiling-hanging-pendant-light-shade-modern-lampshade,1,1,1,10,1,0
/es/products/retro-pendant-light-industrial-modern-metal-lampshade-ceiling-hanging-lights,1,1,1,223,4,0
/es/products/retro-style-screw-e27-light-bulb-lamp-holder-base-pendant-socket-lamp-holder-4363,1,1,1,3,1,0
/es/products/rustic-red-metal-curvy-brushed-industrial-wall-mounted-wall-lamp-light?variant=42505390915834,1,1,1,23,1,0
/es/products/screw-e27-plain-holder-white-with-ring-bakelite-lamp-holder,1,1,1,12,1,0
/es/products/side-fitting-single-outlet-ceiling-rose,1,1,1,483,13,0
/es/products/smooth-holder-rose-gold-retro-antique-vintage-lamp-holder,1,1,1,0,1,0
/es/products/swan-neck-bend-conduit-pipe-fitting-metal-20mm-male-thread-5653,1,1,1,14,1,0
/es/products/switched-lamp-holder-in-light-fittings-pendant-kit,1,1,1,0,1,0
/es/products/twin-bell-alarm-clock-retro-battery-operated-bedside-clock,1,1,1,15,1,0
/es/products/twin-bell-modern-bedside-battery-operated-alarm-clock,1,1,1,4,1,0
/es/products/vintage-brass-wall-sconce-adjustable-clear-glass-wall-lamp-6719,1,1,1,11,1,0
/es/products/vintage-ceiling-pendant-light-lamp-shade-industrial-chandelier-spider-lamp-4463,1,1,1,24,1,0
/es/products/vintage-ceilingrose-fabric-flex-lamp-holder-pendant-braided-fitting-light-kit-4466,1,1,1,11,1,0
/es/products/vintage-e27-metal-2-head-ceiling-pendant-light-fitting,1,1,1,68,1,0
/es/products/vintage-g95-e27-4w-led-globe-retro-light-bulb,1,1,1,64,2,0
/es/products/vintage-hemp-rope-ceiling-pendant-lamp-light-6040,1,1,1,0,1,0
/es/products/vintage-hemp-rope-e27-base-swan-neck-wall-light-4550,1,1,1,5,1,0
/es/products/vintage-industrial-black-metal-indoor-flush-mount-ceiling-light-for-bar-bedroom-dining-room-living-room,1,1,1,11,1,0
/es/products/vintage-industrial-black-pendant-light-lamp-holder-ceiling-hanging-light-4263,1,1,1,2,1,0
/es/products/vintage-industrial-ceiling-lights-retro-black-shade-pendant-sconce-lamp,1,1,1,3,2,0
/es/products/vintage-industrial-copper-pendant-light-lamp-holder-ceiling-hanging-light-4261,1,1,1,33,1,0
/es/products/vintage-industrial-e27-metal-wall-sconce-wall-mounted-light,1,1,1,10,3,0
/es/products/vintage-industrial-loft-style-metal-ceiling-light-modern-yellow-dome-pendant-lampshade,1,1,1,16,1,0
/es/products/vintage-industrial-metal-ceiling-black-hanging-pendant-shade,1,1,1,0,1,0
/es/products/vintage-industrial-metal-ceiling-green-hanging-pendant-shade,1,1,1,1,1,0
/es/products/vintage-industrial-metal-ceiling-pendant-shade-retro-light,1,1,1,3,1,0
/es/products/vintage-industrial-metal-ceiling-yellow-hanging-pendant-shade,1,1,1,109,3,0
/es/products/vintage-industrial-retro-3-way-ceiling-pendant-lamp-5706,1,1,1,22,1,0
/es/products/vintage-industrial-retro-pendant-lamp-shades-easy-fit-metal-light-shade-4985,1,1,1,0,1,0
/es/products/vintage-industrial-style-yellow-brass-ceiling-e27-pendant-lamp-holder-fitting-4908,1,1,1,16,1,0
/es/products/vintage-industrial-water-pipe-lamp-retro-light-steampunk-wall-sconce-free-bulb,1,1,1,8,3,0
/es/products/vintage-plug-in-wall-lights-2m-cable-dimmer-switch-wall-sconce-lamp,1,1,1,4,1,0
/es/products/vintage-retro-industrial-flush-mount-ceiling-light-metal-lampshade,1,1,1,8,1,0
/es/products/vintage-retro-lampshades-amber-glass-ceiling-pendant-light-lampshade,1,1,1,18,1,0
/es/products/vintage-retro-light-shade-ceiling-industrial-e27-wall-lights-sconce-lamp-fixture,1,1,1,0,1,0
/es/products/vintage-smoked-glass-shade-pendant-ceiling-light,1,1,1,8,1,0
/es/products/vintage-style-adjustable-yellow-brass-wall-lights-sconce-lamp-fitting-kit,1,1,1,54,2,0
/es/products/vintage-style-metal-ceiling-light-rose-gold-shades,1,1,1,20,1,0
/es/products/vintage-tiffany-style-stained-glass-shade-fixtures-4541,1,1,1,17,1,0
/es/products/vintage-wall-e27-hemp-rope-industrial-wall-lamp,1,1,1,7,1,0
/es/products/wall-sconces-light-black-industrial-vintage-simplicity-lamp-2,1,1,1,7,1,0
/es/products/water-pipe-base-table-lamp-on-off-switch-desk-decor-plug-in-lighting,1,0,1,0,1,0
/es/products/waterproof-junction-box-surface-mounted-weatherproof-cable-connector,1,1,1,20,1,0
/es/products/waterproof-junction-box-underground-cable-line-protection-sleeve-connectors-ip66,1,1,1,26,1,0
/es/products/white-e27-lamp-holder-edison-screw-socket,1,1,1,15,1,0
/es/products/yellow-brased-3-outlet-ceiling-rose-pendant-lighting-fixture-500-mm-x-60-mm-modern-industrial-metal-fitting-ceiling-plate,1,1,1,3,1,0
/es/products/yellow-brass-ceiling-cable-mount-hook-swag-pendant-and-chandelier-lighting-4429,1,1,1,38,1,0
/es/products/yellow-brass-e27-vintage-industrial-lamp-light-bulb-holder-antique-retro-edison-screw-fitting,1,1,1,27,1,0
/es/products/yellow-brass-metal-ceiling-pendant-shade-modern-hemp-hanging-retro-light,1,1,1,34,1,0
/es/products/yellow-brass-wall-spotlight-adjustable-rotating-led-light-feature,1,1,1,0,1,0
/nl/blogs/new/b22-bayonet-bulbs-explained-your-essential-led-buying-guide,1,1,1,128,1,0
/nl/blogs/new/how-to-reduce-electricity-bills-with-energy-efficient-led-lighting,1,1,1,5,1,0
/nl/blogs/new/the-ultimate-guide-to-e27-ceramic-lamp-holders-high-heat-engineering-safe-installation,1,1,1,0,1,0
/nl/blogs/new/transformers-for-led-lighting-complete-guide,1,1,1,0,1,0
/nl/blogs/new/wall-lighting-ideas-living-room,1,1,1,205,3,0
/nl/collections/home-lighting,1,1,1,24,1,0
/nl/products/1-2-3-gang-wall-switch-screw-less-brushed-gold-textured-cream-white-finish-uk-1,1,1,1,27,1,0
/nl/products/20mm-galvanized-steel-conduit-lighting-box-fitting,1,1,1,86,3,0
/nl/products/2m-pendant-light-cage-retro-industrial-ceiling-light-spider-lamp,1,1,1,54,1,0
/nl/products/3-light-black-industrial-hanging-ceiling-pendant-lights,1,1,1,16,2,0
/nl/products/3pack-e27-light-bulb-pendant-socket-holder-screw-black-plastic-lamp-holder-4392,1,1,1,0,1,0
/nl/products/4-7w-300ma-dc-12-25v-compact-constant-current-led-driver,1,1,1,0,1,0
/nl/products/50v-91v-power-supply-compact-constant-current,1,1,1,33,1,0
/nl/products/antique-brass-table-lamp-wooden-base-lamp-light,1,1,1,148,6,0
/nl/products/black-dome-shape-metal-wall-lights,1,1,1,0,2,0
/nl/products/ceiling-rose-hook-plate-light-fitting-chandelier-140mm-diameter-choose-colour-uk-1,1,1,1,1,1,0
/nl/products/copper-wall-sconce-industrial-lamp-same-inner-shade,1,1,1,106,1,0
/nl/products/dome-lampshades-for-ceiling-pendant-lights,1,1,1,494,18,0
/nl/products/e27-edison-screw-socket-light-bulb-holder-fitting-light-5889,1,1,1,18,1,0
/nl/products/industrial-retro-three-way-metallic-round-ceiling-pendent-lamp-shade-light,1,1,1,191,6,0
/nl/products/industrial-vintage-metal-pendant-light-shade-chandelier-navy-blue-lampshade,1,1,1,0,1,0
/nl/products/industrial-vintage-retro-3-way-round-rustic-red-ceiling-pendant-cage-3991,1,1,1,13,1,0
/nl/products/industrial-vintage-retro-wall-lamp-indoor-e27-edison-satin-nickel-lighting-sconces,1,1,1,19,1,0
/nl/products/industrial-vintage-retro-wall-lamp-indoor-e27-edison-yellow-brass-lighting-sconces,1,1,1,0,1,0
/nl/products/laundry-hamper-bag-cotton-clothes-storage-baskets-drawstring-5272,1,1,1,447,1,0
/nl/products/led-decorative-outdoor-wall-light-up-down-lights,1,1,1,6,1,0
/nl/products/modern-crystal-gold-ceiling-light-chandeliers-with-droplets-of-crystal-hanging-lamp-4801,1,1,1,8,1,0
/nl/products/modern-crystal-round-ceiling-light-chandeliers-with-crystal-hanging-lamp-4802,1,1,1,21,3,0
/nl/products/modern-round-battery-operated-analog-wall-clock-for-home,1,1,1,15,1,0
/nl/products/modern-vintage-industrial-e27-retro-orange-ceiling-wall-lamp-shade-pendant-light,1,1,1,27,1,0
/nl/products/modern-vintage-wall-mounted-light-sconce-lamp-indoor-fixture-cone-shape-metal-shade,1,1,1,15,1,0
/nl/products/multi-outlet-lattice-wicker-colour-rattan-globe-ball-style-ceiling-pendant-light-lampshade,1,1,1,3,1,0
/nl/products/multi-shade-2m-pendant-light,1,1,1,18,1,0
/nl/products/orange-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,1,1,1,48,1,0
/nl/products/rattan-style-boho-lampshades-for-hemp-pendant-lights-5941,1,1,1,74,2,0
/nl/products/retro-hanging-pendant-lamp-flat-cone-shade-ceiling-pendant-light,1,1,1,64,9,0
/nl/products/stand-magnetic-easel-style-dry-erase-portable-white-board-5309,1,1,1,30,1,0
/nl/products/tiffany-style-table-lamp-for-home-decor,1,1,1,12,1,0
/nl/products/traditional-vintage-semi-flush-ceiling-lights-for-hallways,1,1,1,69,2,0
/nl/products/vintage-ceiling-pendant-light-lamp-shade-industrial-chandelier-spider-lamp-4463,1,1,1,37,2,0
/nl/products/vintage-industrial-retro-metal-indoor-ceiling-light-flush-mount-retro-cone-shade-lamp-uk,1,1,1,26,1,0
/nl/products/vintage-pendant-light-with-metal-shade-5865,1,1,1,3,1,0
/nl/products/vintage-sconce-e27-industrial-edison-wall-lamp-holder,1,1,1,9,2,0
/nl/products/vintage-square-shape-table-clock,1,1,1,7,1,0
/nl/products/vintage-wheel-ceiling-black-pendant-shade-hanging-retro-light,1,1,1,1,1,0
/nl/products/white-pendant-light-cable-hook-lighting-fixture-cord-mounting-clips-4425,1,1,1,182,5,0
/orders/190b9972e7a4bfc7bf299826890b90e2?buyer_token_attempted=1&locale=en-GB,1,1,1,23,1,0
/orders/e7009fefd3a959ee3a4b388d387d9011,1,1,1,78,2,0
/pages/best-deals,1,0,1,0,1,0
/pages/frequently-asked-questions,1,1,1,0,2,0
/pages/lighting-installation-accessories?shop_consented_scopes=email%3Averified+openid+pay%3Asession_token+profile+shop%3Aaccount_uuid&shop_sign_in=true,1,1,1,6,2,0
/pages/newsletter?customer_posted=true,1,1,1,0,2,0
/pages/pi?shpxid=b76aef5e-7d77-483e-aac8-321d9b1af4f9,1,1,1,74,1,0
/pages/transformers,1,1,1,16,1,0
/pages/vintage-bulbs,1,1,1,261,5,38.09
/pl-pl/collections/cord-grip-and-hanging-chains,1,1,1,0,1,0
/pl-pl/collections/electric-cable,1,1,1,89,4,0
/pl-pl/collections/pool-table-lights,1,1,1,0,1,0
/pl-pl/products/vintage-modern-metal-cage-ceiling-lamp-shade-pendant-light-with-95cm-adjustable-wire,1,1,1,4,1,0
/pl/cart,1,1,1,277,10,0
/pl/cart?cart_link_id=Yo55VUEy&country=GB,1,1,1,23,2,0
/pl/collections/chandeliers-lighting,1,1,1,635,11,0
/pl/collections/cord-grip-and-hanging-chains,1,1,1,8,1,0
/pl/collections/swan-neck-wall-lights,1,1,1,91,1,0
/pl/collections/vintage-cables,1,1,1,25,1,0
/pl/collections/white-board,1,1,1,84,4,0
/pl/products/20mm-black-metal-distance-saddles-for-conduit-pipe-installation,1,1,1,426,10,0
/pl/products/20mm-galvanized-steel-conduit-lighting-box-fitting,1,1,1,28,1,0
/pl/products/24w-compact-led-driver-ac-230v-to-dc12v-power-supply-transformer,1,1,1,13,1,0
/pl/products/25-36w-300ma-dc-75-135v-compact-constant-current-led-driver,1,1,1,5,1,0
/pl/products/4m-fabric-flex-cable-plug-in-pendant-light-set-e27-bulb-holder-3746?variant=45194582982906,1,0,1,0,1,0
/pl/products/4w-retro-e27-base-filament-led-edison-bulb-dimmable-decorative-5610,1,1,1,75,1,0
/pl/products/adjustable-industrial-wall-light-with-matte-black-shade-6462,1,1,1,4,1,0
/pl/products/ceiling-pendant-light-industrial-retro-vintage-pendant-black-color-lamp-shade-kitchen-lights,1,1,1,3,1,0
/pl/products/ceramic-e27-lamp-holder,1,1,1,8,3,0
/pl/products/conduit-pipe-fittings-accessories-l-tee-bend-saddle-mount-nipple,1,1,1,46,1,0
/pl/products/exposed-lighting,1,1,1,4,1,0
/pl/products/industrial-vintage-retro-flush-mount-glossy-shade-green-colour-ceiling-light-e27-uk,1,1,1,28,1,0
/pl/products/industrial-wooden-hemp-rope-e27-wall-mounted-sconce-4568,1,1,1,16,1,0
/pl/products/kitchen-cabinet-door-handles-cupboard-drawer-black-handles-furniture,1,1,1,145,2,0
/pl/products/led-driver-dc-34-46v-12w-power-supply-transformer-quality-constant-driver,1,1,1,100,2,0
/pl/products/multi-fleming-spider-pendant-light-black-6165,1,1,1,0,1,0
/pl/products/rain-wellies-waterproof-boots,1,1,1,37,1,0
/pl/products/retro-hemp-rope-iron-pendant-hanging-set,1,1,1,17,1,0
/pl/products/style-vintage-industrial-metal-easy-fit-metal-cone-lamp-shade-5312,1,1,1,0,1,0
/pl/products/white-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,1,1,1,26,2,0
/products/0-75mm-2-core-round-vintage-braided-peach-fabric-covered-light-flex,1,1,1,17,2,0
/products/0-75mm-3-core-round-vintage-braided-purple-fabric-covered-light-flex?shpxid=6c53e563-4293-4547-8915-8095925153aa,1,1,1,2,1,0
/products/1-2-3-gang-wall-switch-screw-less-brushed-gold-textured-cream-white-finish-uk?variant=42709460189434,1,1,1,0,1,0
/products/1-3w-300ma-compact-constant-current-led-driver?shop_consented_scopes=email%3Averified+openid+pay%3Asession_token+profile+shop%3Aaccount_uuid&shop_sign_in=true&variant=31497529032800,1,1,1,247,3,0
/products/1-3w-300ma-compact-constant-current-led-driver?shpxid=b3cfc4aa-6ae5-4d2a-b9cd-a63d0725d888,1,1,1,98,2,0
/products/1-3w-300ma-compact-constant-current-led-driver?shpxid=f80e3210-5970-49e9-ac33-87fc1650ed6c,1,1,1,16,2,0
/products/10-pack-g125-e27-8w-dimmable-globe-vintage-led-retro-light-bulb,1,1,1,2,1,0
/products/100-pack-reusable-cable-ties-black-white-nylon-zip-ties?variant=55554037776770,1,1,1,0,1,0
/products/100-pack-white-cable-clips-with-strong-steel-nail-clips-round-cable-wire-clips-5373,1,1,1,19,1,0
/products/100mm-front-fitting-color-ceiling-hook-ring-single-point-drop-outlet-plate,1,1,1,46,4,0
/products/105mm-short-arm-full-thin-holder-wall-light?shpxid=31d29377-740c-4d83-a6a3-60ea4bb96fa2,1,1,1,227,9,0
/products/108mm-diameter-ceiling-rose-hook-plate-light-fitting-chandelier,1,1,1,0,1,0
/products/10m-2-core-twisted-electric-cable-covered-by-solid-black-color-fabric-0-75mm-4756?variant=54971408449922,1,1,1,42,3,0
/products/10m-2-core-twisted-red-vintage-electric-fabric-cable-flex-0-75mm,1,1,1,23,1,0
/products/10m-3-core-round-vintage-braided-fabric-light-gold-cable-flex-0-75mm,1,1,1,8,2,0
/products/10m-army-green-2-core-twisted-electric-fabric-0-75mm-cable-4751,1,1,1,14,2,0
/products/10mm-male-thread?variant=43752388657402,1,1,1,22,1,0
/products/10mm-male-thread?variant=43752388821242,1,1,1,304,12,0
/products/10mm-male-thread?variant=43752389083386,1,1,1,59,1,0
/products/10mm-male-thread?variant=43752389116154,1,1,1,295,17,0
/products/10mm-male-thread?variant=43752389181690,1,1,1,9,3,0
/products/12-packgift-bags-for-presents-kids,1,1,1,148,3,0
/products/12v-10a-power-supply-adapter-transformer,1,1,1,26,2,0
/products/12v-300w-transformer-rainproof-power-supply,1,1,1,0,1,0
/products/12v-ir-remote-controller,1,1,1,16,1,0
/products/12w-e27-light-bulb-energy-saving-lamp-warm-white-globe,1,0,1,0,1,0
/products/135mm-bracket-ceiling-rose-light-fixing-strap-brace-plate-with-accessories,1,1,1,0,1,0
/products/13amp-single-switched-wall-plug-socket-with-on-off-switch-led-indicator-uk-stock-3857?shpxid=90d2b8ee-6233-43a6-80c2-051e9b821f10,1,1,1,0,1,0
/products/13cm-diamond-cage-wall-light-black-rope-sconce-industrial-retro,1,1,1,0,1,0
/products/13cm-diamond-cage-wall-light-black-rope-sconce-industrial-retro?variant=56071838695810,1,1,1,0,1,0
/products/140mm-ceiling-rose-hook-plate-light-fitting-chandelier-6011?variant=55112533475714,1,1,1,0,1,0
/products/140mm-side-fitting-ceiling-brackets,1,1,1,16,1,0
/products/140mm-single-outlet-drop-metal-front-fitting-ceiling-rose?variant=40013479608481,1,0,1,0,1,0
/products/15w-e27-light-bulb-energy-saving-lamp-warm-white-globe,1,1,1,14,1,0
/products/16mm-20mm-3-4diameter-round-seamless-steel-conduit-pipe?variant=56659430506882,1,1,1,59,4,0
/products/16mm-20mm-3-4diameter-round-seamless-steel-conduit-pipe?variant=56659430572418,1,1,1,0,1,0
/products/16mm-20mm-3-4diameter-round-seamless-steel-conduit-pipe?variant=56659430637954,1,1,1,0,1,0
/products/16mm-20mm-3-4diameter-round-seamless-steel-conduit-pipe?variant=56659430965634,1,1,1,0,1,0
/products/18-25w-300ma-dc-54-87v-compact-constant-current-led-driver?shpxid=8d1f6061-8592-42b7-86c7-b1bdb50151cc,1,1,1,125,1,0
/products/18w-led-modern-ip54-curved-wall-light-with-pir-motion-sensor-4493,1,1,1,49,2,0
/products/1m-army-green-twisted-cable-e27-base-green-brass-holder,1,1,1,24,1,0
/products/1m-pendant-light-cord-set-with-chain?variant=56170541908354,1,1,1,64,1,0
/products/1m-pendant-light-e27-base-copper-holder,1,1,1,47,5,0
/products/1m-twisted-cable-e27-base-holder,1,1,1,162,3,0
/products/1m-twisted-cable-e27-base-holder?variant=44624473981178,1,1,1,0,1,0
/products/1m-twisted-cable-e27-base-holder?variant=44624474046714,1,1,1,0,1,0
/products/1m-twisted-cable-e27-base-holder?variant=44624474079482,1,1,1,257,2,0
/products/1m-twisted-cable-e27-base-holder?variant=44624558489850,1,0,1,0,1,0
/products/2-3-5way-reusable-electrical-connectors-wire-block-clamp-terminal-block-spring-connector-1438,1,1,1,4,1,0
/products/2-core-twisted-electric-cable-black-and-white-color-fabric-0-75mm,1,1,1,65,2,0
/products/2-core-twisted-electric-cable-dark-green-color-fabric-0-75mm-1,1,1,1,0,1,0
